timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
425616404,425616241,0.012524448,-0.07355418,-9.670318
425666404,425666241,-0.08982459,-0.58435076,-9.720501
425711410,425711241,-0.06554278,-0.094285,-9.549304
425766403,425766241,-0.2465654,-0.34921503,-9.568692
425816396,425816241,-1.0367157,-0.55266374,-9.731969
425861402,425861241,0.27965412,0.18598376,-9.660927
425916405,425916241,-0.47436598,0.21438213,-10.014407
425966403,425966241,-0.26120672,0.311833,-9.965472
426016409,426016242,-0.9194069,0.54721445,-9.670239
426061405,426061241,-0.77029127,-0.25221294,-9.580002
426116401,426116241,0.62497884,0.32677677,-10.088823
426166402,426166241,0.2985924,0.20790826,-9.755635
426211410,426211241,-0.09487536,0.8073229,-9.637194
426266403,426266241,0.39046258,-0.4114247,-10.046628
426316408,426316241,0.051051866,-0.21773064,-9.8360815
426366457,426366272,-0.15026079,-0.12727953,-9.618512
426411411,426411241,0.25804147,0.21420331,-9.957411
426466402,426466241,-0.5424605,-0.13618053,-9.878754
426516404,426516241,-1.0695995,0.26581198,-9.871991
426561403,426561241,-0.1843435,-0.4898805,-9.858186
426616405,426616241,-0.014826402,0.07697622,-10.167255
426666403,426666241,0.07574498,0.25508758,-10.178644
426716403,426716241,0.00083043723,0.5135341,-9.754582
426761403,426761241,-0.6703978,0.5863788,-9.9772215
426816405,426816241,-0.015873177,-0.080385424,-9.973038
426866415,426866241,-0.21874021,-0.19448042,-10.013183
426911405,426911241,-0.06862182,0.57679933,-10.105612
426966406,426966241,-0.19019006,-0.4763305,-10.009928
427016409,427016241,0.24339172,-0.139,-9.671373
427066403,427066241,-0.20004728,-0.4334609,-9.431861
427111404,427111241,0.069043666,0.11056876,-9.719104
427166402,427166241,-0.7713967,0.03845982,-9.896627
427216404,427216241,-0.2117091,0.5087482,-9.978069
427261405,427261241,-0.24791947,0.21061927,-9.868174
427316403,427316241,-0.37205672,0.15178889,-10.004963
427366403,427366241,0.49261948,0.20264159,-9.990333
427416452,427416270,0.24793357,-0.14356028,-10.064244
427461401,427461241,-0.21625829,0.35769907,-10.29127
427516409,427516241,-0.38094962,-0.74920493,-9.75305
427566408,427566241,-0.12563212,0.089718744,-9.856347
