timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
433617589,433617490,0.013846881,-0.010726741,-0.021723865
433635092,433634991,-0.006437678,-0.018150017,-0.021495834
433656341,433656241,-0.0005079672,0.0028507484,-0.021347659
433677590,433677491,0.018293377,-0.017656403,-0.021100542
433695092,433694991,0.022407427,-0.022816105,-0.020908337
433716341,433716241,-0.006875853,0.0022023118,-0.020733291
433737588,433737491,-0.012070992,-0.010117957,-0.02054706
433757590,433757491,0.016789457,-0.0058604605,-0.020396618
433775093,433774991,0.024207432,-0.012123679,-0.020241786
433796340,433796241,-0.008575846,-0.0032035136,-0.020031987
433817596,433817490,-0.00744596,-0.005544173,-0.019922204
433835091,433834991,0.02121366,-0.005697012,-0.01980189
433856340,433856241,0.025338646,-0.0017104022,-0.019595517
433877590,433877491,-0.025310822,4.10455e-05,-0.019524362
433897589,433897491,-0.0070752176,-0.008470518,-0.019504841
433916347,433916242,0.019488484,-0.0025887461,-0.01939727
433936341,433936240,0.0077449265,-0.001675788,-0.019193877
433957589,433957491,-0.025738128,-0.0042678434,-0.019077444
433975091,433974991,-0.02556148,0.0038829348,-0.018998023
433996341,433996241,0.02052387,-0.0021711024,-0.018803207
434017591,434017491,0.0013625909,-0.0061175707,-0.018502802
434037589,434037490,-0.019991472,0.007107171,-0.018361166
434055092,434054991,-0.037744906,0.0036277485,-0.018265417
434076341,434076241,0.001158606,-0.005451801,-0.018103393
434097596,434097491,0.007254005,-0.008845472,-0.017890863
434115094,434114990,-0.010173586,-0.021991145,-0.017765917
434136341,434136241,-0.020619575,0.011869373,-0.017715428
434157589,434157491,0.0051255603,-0.00961033,-0.017583206
434177589,434177491,0.0073915254,-0.018443327,-0.017457886
434195092,434194991,0.0007093673,-0.0004481839,-0.017424809
434216342,434216241,-0.03383284,-6.6349156e-07,-0.017332371
434237590,434237491,0.016429754,-0.012266023,-0.017219428
434255092,434254991,0.019510051,-0.007887973,-0.017126534
434276341,434276241,-0.02569551,-0.00718678,-0.01698157
434297590,434297491,-0.03477469,-0.0036420836,-0.017002579
434317589,434317491,0.01629506,-0.017209578,-0.016963637
434335092,434334991,0.03782744,-0.0077174655,-0.016959582
434356340,434356241,-0.034447685,-0.0028000332,-0.016889505
434377597,434377491,-0.023298146,-0.0051481575,-0.017023202
434395093,434394991,-0.008054192,0.004935608,-0.017049218
434416342,434416241,0.0028995965,-0.013854448,-0.016942931
434437589,434437491,-0.024838941,-0.0039826315,-0.017034689
434457591,434457490,-0.015445313,-0.0082093645,-0.017189855
434475092,434474991,-0.008581518,1.4376232e-05,-0.01724313
434496340,434496241,-0.002970607,-0.006319961,-0.017237797
434517592,434517493,-0.022767369,-0.0033545485,-0.017276533
434535091,434534991,-0.012193682,-0.0018699211,-0.017333359
434556341,434556241,-0.022450168,-0.0009493773,-0.017462775
434577588,434577491,0.007890552,-0.01353108,-0.017487813
434597589,434597491,-0.004055061,0.007976946,-0.017573921
434615094,434614991,-0.009694905,0.007818163,-0.017645927
434636341,434636241,-0.039607693,0.0034033249,-0.01783857
434657596,434657491,0.015759526,-0.002568904,-0.017926663
434675092,434674991,0.03167721,-0.013339361,-0.018036248
434696340,434696241,-0.035236694,-0.0016470426,-0.018213063
434717592,434717493,-0.02980737,-0.004747619,-0.018549083
434737589,434737490,0.021672983,-0.007335483,-0.018674096
434755091,434754991,0.026297504,-0.013891213,-0.018816778
434776340,434776241,-0.021703131,-0.005718459,-0.01903643
434797589,434797491,-0.029363029,-0.0013660276,-0.019336699
434815093,434814991,-0.016543405,0.0023095906,-0.019475158
434836341,434836241,0.007835689,-0.01996707,-0.019554751
434857590,434857491,-0.023886936,-0.004917194,-0.019684484
434877589,434877491,-0.01838917,0.0016593179,-0.01986836
434895091,434894991,-0.02147123,-0.0029596987,-0.020028206
434916342,434916241,0.0123591125,-0.01337509,-0.020134335
434937588,434937491,-0.003893932,0.0013727018,-0.020323833
434955091,434954991,-0.016675092,0.0018272634,-0.020426378
434976347,434976240,-0.024731312,-0.0020371804,-0.020618437
434997589,434997491,0.032358114,-0.012076374,-0.020774346
435017590,435017491,0.0013070989,0.007865251,-0.020911727
435035092,435034991,-0.023432972,0.00438015,-0.021018086
435056341,435056241,-0.029144987,-0.012091883,-0.021280155
435077590,435077491,0.023931421,0.0018237366,-0.021409962
435095093,435094991,0.015399196,-0.009283152,-0.021484978
435116342,435116242,-0.02934447,-0.0036331743,-0.02158083
435137589,435137490,-0.014702774,-0.0019339746,-0.02179714
435157588,435157491,0.008182912,-0.0050594695,-0.021862138
435175091,435174991,0.0023298287,-0.01373077,-0.02191389
435196341,435196241,-0.028124047,0.0008311634,-0.022023056
435217590,435217491,-0.015783481,0.0002863143,-0.02225331
435235091,435234991,-0.02691479,0.007818923,-0.022352275
435256349,435256241,0.006167827,-0.011184632,-0.022332473
435277589,435277491,-0.013605026,0.003575576,-0.022428133
435297590,435297491,-0.025283555,0.0027743673,-0.022500183
435315093,435314990,-0.049720757,0.009669335,-0.022565521
435336341,435336241,0.017028455,-0.01762509,-0.02265695
435357589,435357491,-0.0026494656,0.009495391,-0.02272057
435375093,435374991,-0.019050155,-0.0027904026,-0.022833485
435396341,435396241,-0.026844291,0.003416552,-0.02300219
435417590,435417491,0.026076244,-0.0008070886,-0.022984862
435437590,435437491,-0.001237115,0.003864866,-0.02292123
435455092,435454991,-0.025808241,0.002147766,-0.022955613
435476340,435476241,-0.02646749,0.0023585747,-0.023102432
435497590,435497491,0.011310015,-0.0067792498,-0.023153977
435515092,435514990,0.004506072,0.008891554,-0.023119327
435536348,435536241,-0.009188389,-0.008569675,-0.023104552
435557590,435557491,-0.02741015,0.0016803438,-0.023198418
435577589,435577491,-0.0026925278,-0.009246816,-0.023216642
435596341,435596241,0.023733983,-0.007358256,-0.023223534
435616343,435616242,0.018120699,-0.004590249,-0.023216523
435637589,435637491,-0.032476064,-0.0051647155,-0.023167782
435655092,435654991,-0.029687889,0.0022013518,-0.023172896
435676344,435676241,0.016971296,-0.018520147,-0.023159305
435697612,435697514,-0.0068895775,0.002100167,-0.023104176
435717590,435717491,-0.02758817,9.573595e-05,-0.023184044
435735091,435734991,-0.034638464,-0.004843793,-0.023234472
435756342,435756243,0.013172008,-0.0079699885,-0.023267118
435777590,435777491,0.00083023147,-0.0055488753,-0.02318521
435795092,435794991,0.002219485,-0.011866483,-0.023215072
435816349,435816242,-0.026679324,-0.0097437175,-0.02335813
435837588,435837491,-0.0011206223,0.001507225,-0.023436131
435857590,435857491,0.0065289885,-0.008036632,-0.02337182
435875092,435874991,0.006776825,-0.00476139,-0.02341647
435896341,435896241,-0.014254321,-0.0053015044,-0.023537379
435917591,435917491,-0.019869681,-0.009081462,-0.023649836
435935090,435934991,0.012314691,-0.0028596593,-0.02381037
435956340,435956241,0.022312002,-0.0077623087,-0.023992639
435977589,435977491,-0.025810586,0.0033314056,-0.024173131
435997589,435997491,-0.02467292,-0.015734063,-0.024567157
436016347,436016244,0.008807493,-0.005170698,-0.02488246
436036340,436036241,0.025383163,-0.012991139,-0.025133139
436057590,436057491,-0.023035863,-0.0057251425,-0.025371449
436075091,436074991,-0.030469172,-0.011968108,-0.025615247
436096348,436096241,0.0020269179,-0.0020903333,-0.025974613
436117591,436117491,0.015607496,-0.014448649,-0.026152648
436137588,436137491,0.000735835,-0.011091226,-0.026418258
436155092,436154991,-0.013373312,-0.009472972,-0.026629979
436176341,436176241,-0.025277756,-0.0044132923,-0.026953897
436197589,436197491,0.01619514,-0.011703702,-0.02701992
436215093,436214990,0.029595528,-0.028134272,-0.027120268
436236341,436236241,0.0076992684,-0.00281007,-0.027240302
436257591,436257491,-0.026951782,-0.010725185,-0.02741834
436277590,436277491,0.016120093,-0.016312545,-0.027546283
436295092,436294991,0.024126906,-0.010934523,-0.027665444
436316342,436316242,0.006699171,-0.008154263,-0.027759012
436337589,436337491,-0.03170354,-0.0027256263,-0.027964436
436355093,436354991,-0.017058462,-0.011966423,-0.028139945
436376341,436376241,0.035420306,-0.018125327,-0.028297875
436397590,436397491,-0.016282897,-0.00855791,-0.028361369
436417591,436417491,-0.025482181,-0.011412909,-0.02846784
436435090,436434991,-0.023829581,-0.012085586,-0.028538909
436456340,436456241,0.021354519,-0.006435875,-0.028563574
436477588,436477491,0.0018943723,-0.02318998,-0.028555349
436495091,436494991,-0.017411815,-0.014809679,-0.028585088
436516341,436516242,-0.01814249,0.00074346387,-0.028688421
436537590,436537491,0.011983542,-0.01576673,-0.028676566
436557589,436557491,0.015450472,-0.023339394,-0.02863913
436575093,436574991,0.014766034,-0.014116061,-0.028677784
436596341,436596241,-0.029560512,-0.007259376,-0.028709669
436617592,436617492,0.0037142155,-0.023157088,-0.028732257
436635092,436634991,0.022434512,-0.01660351,-0.028709248
436656341,436656241,0.0055989,-0.009620803,-0.028693942
436677589,436677490,-0.03626387,-0.012144709,-0.028849037
436697588,436697490,0.008020483,-0.016580585,-0.028889762
436715095,436714991,0.023589304,-0.005870421,-0.028898127
436736340,436736241,0.0035689813,-0.00661484,-0.028820362
436757590,436757491,-0.031496648,-0.002241842,-0.028932035
436775092,436774991,-0.025042975,-0.011009982,-0.028959667
436796340,436796241,0.0016925774,-0.01698537,-0.02895382
436817591,436817491,0.001892704,-0.0035129327,-0.028931724
436837593,436837491,-0.0182356,-0.0074871373,-0.028902827
436855092,436854991,-0.035558276,0.005526447,-0.028906425
436876341,436876241,0.0018947957,-0.012151413,-0.028988235
436897589,436897491,0.01782448,-0.003652108,-0.029052628
436915092,436914990,-0.0016649187,-0.02332349,-0.029066997
436936341,436936241,-0.035139583,-0.0078534335,-0.029179933
436957589,436957491,0.003630056,-0.012177471,-0.029319992
436977588,436977490,0.0220701,-0.009502049,-0.02933769
436995092,436994991,0.0116929915,-0.013144552,-0.02932568
437016342,437016242,-0.025314156,-0.005453636,-0.029330576
437037588,437037491,-0.0012717154,-0.0061606793,-0.02929085
437055092,437054991,0.0063950284,-0.009262591,-0.029142812
437076341,437076241,0.017801186,-0.019311495,-0.028823413
437097590,437097491,-0.015617804,-0.0015701841,-0.028705247
437117592,437117491,-0.021844016,-0.0062687076,-0.028581131
437135095,437134991,-0.027603423,-0.009879772,-0.028422417
437156344,437156241,0.02074122,-0.020287987,-0.028228873
437177590,437177491,-0.0011463509,-0.0058123274,-0.028061219
437195091,437194991,-0.04383995,-0.010438256,-0.028012672
437216342,437216241,-0.0014504297,-0.009043603,-0.02796616
437237589,437237491,0.024431823,-0.013093858,-0.027819332
437257590,437257491,-0.020260233,-0.0032162555,-0.027768288
437275092,437274991,-0.035396423,-0.00317078,-0.027743675
437296341,437296241,-0.021127013,-0.002536048,-0.027831595
437317590,437317491,0.016084388,-0.00067129184,-0.027684776
437335092,437334991,0.00036615698,-0.01225873,-0.027622866
437356340,437356241,-0.016379124,-0.008621585,-0.02760421
437377589,437377491,-0.021636749,-0.0059013716,-0.027720239
437397589,437397491,0.0032924307,-0.015728995,-0.027734794
437415092,437414990,0.010441731,-0.014758723,-0.027765933
437436341,437436241,0.012607634,-0.004154075,-0.027812677
437457588,437457491,-0.029718824,-0.014631338,-0.027851395
437475092,437474991,-0.025654128,0.0034361316,-0.027913777
437496340,437496241,0.022246985,-0.017454071,-0.02791936
437517590,437517491,-0.005674034,-0.007293719,-0.027906645
437537589,437537491,-0.028655555,-0.006876606,-0.028009653
437555091,437554991,-0.0312794,9.2988485e-05,-0.028112203
437576340,437576241,0.01669733,-0.007390168,-0.028207924
437597589,437597491,0.010164511,-0.0093430085,-0.028178398
437615091,437614991,0.0072140484,-0.009944787,-0.028258896
437636345,437636241,-0.01872431,-0.0028464992,-0.028425958
437657589,437657491,-0.008586857,-0.013066445,-0.028490957
437677590,437677491,0.021605527,-0.01936954,-0.02856116
437695091,437694991,0.014820374,-0.013984167,-0.02863125
437716342,437716242,-0.03335418,0.008542725,-0.028738903
437737589,437737491,-0.019686949,-0.007770378,-0.028921584
437755092,437754991,-0.0048669707,-0.015562445,-0.0291005
437776341,437776241,0.022522531,-0.0036280546,-0.029261073
437797596,437797491,-0.03492062,-0.0070251618,-0.029466037
437817591,437817491,-0.018249987,-0.004579919,-0.029835137
437835099,437834991,0.0053106244,-0.006002706,-0.030066408
437856340,437856241,0.015378306,-0.009276923,-0.030266026
437877595,437877494,-0.015921956,-0.012697241,-0.030511774
437895092,437894991,-0.026290536,-0.01392617,-0.030748453
437916342,437916242,-0.029380402,-0.00032759804,-0.0310797
437937590,437937491,0.019947475,-0.015961803,-0.031244801
437957589,437957491,0.012607665,-0.01587816,-0.03144859
437975091,437974991,0.011289846,-0.013101577,-0.03169459
