timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
494824497,494824412,3407890,-5.9980736,3.1256304,-4.2969937,34.782608,0,0,0,0,8
495825745,495825661,3407890,7.04015,10.6158905,-35.566463,34.73732,0,0,0,0,8
496823269,496823184,3407890,-6.6893997,10.914567,-9.743204,34.661835,0,0,0,0,8
497823272,497823183,3407890,-2.955509,-3.4822333,-9.191606,34.74235,0,0,0,0,9
498825744,498825661,3407890,-0.16519992,3.4614172,-3.0250738,34.661835,0,0,0,0,8
499825750,499825661,3407890,11.629835,6.7809777,-29.542055,34.873188,0,0,0,0,8
500823263,500823182,3407890,-25.520395,-40.722378,-3.1741128,34.676933,0,0,0,0,8
501824496,501824412,3407890,-2.9191303,4.5022964,-6.4110737,34.72222,0,0,0,0,8
502825744,502825661,3407890,-13.159131,-28.404808,26.918608,34.72222,0,0,0,0,8
503823265,503823183,3407890,-1.7244238,5.1930237,-13.381792,34.8128,0,0,0,0,8
504824497,504824412,3407890,1.3545196,5.5467668,-15.394118,34.707127,0,0,0,0,8
505824496,505824412,3407890,-8.488642,2.5516205,-4.392163,34.63919,0,0,0,0,8
506825744,506825661,3407890,0.6877344,3.3680432,-4.219182,34.42029,0,0,0,0,8
507823262,507823182,3407890,-4.296395,-17.345991,-3.0292637,34.54106,0,0,0,0,8
508824499,508824412,3407890,-8.073847,19.785084,-18.088793,34.767513,0,0,0,0,8
509825745,509825661,3407890,-2.6132712,7.0581064,-21.54961,34.692028,0,0,0,0,8
510823266,510823183,3407890,-1.9470845,-9.788693,3.3129766,34.601448,0,0,0,0,8
511823275,511823185,3407890,8.477602,5.2895894,-5.9296393,34.5679,0,0,0,0,9
512824497,512824412,3407890,1.2599486,16.481087,-14.200609,34.54106,0,0,0,0,8
513825750,513825661,3407890,-19.882648,-2.1296425,-7.097611,34.480675,0,0,0,0,8
514823267,514823185,3407890,-9.043498,-1.0313023,-9.362526,34.55616,0,0,0,0,8
515824497,515824412,3407890,2.6497827,6.947375,-16.394896,34.624096,0,0,0,0,8
516825743,516825661,3407890,4.634576,12.100295,-21.405958,34.767513,0,0,0,0,8
517823266,517823184,3407890,2.2415714,1.3072342,-9.826403,34.63164,0,0,0,0,8
518823264,518823183,3407890,-7.5561004,3.799598,9.787497,34.586353,0,0,0,0,8
519824496,519824412,3407890,-3.044826,22.582111,-24.920048,34.586353,0,0,0,0,8
520825744,520825661,3407890,3.527856,7.363966,-2.3864205,34.676933,0,0,0,0,8
521823275,521823184,3407890,-4.0355597,21.266895,-24.710289,34.46726,0,0,0,0,9
522824496,522824412,3407890,-15.637729,3.4075475,17.389685,34.450485,0,0,0,0,8
523825747,523825661,3407890,-19.631256,-17.393875,11.805809,34.480675,0,0,0,0,8
