timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
466616360,466616241,0.9095176,0.9507639,0.96764493,0.97396564,nan,nan,nan,nan,nan,nan,nan,nan,0
466717608,466717491,0.9157206,0.93912935,0.9719331,0.96099055,nan,nan,nan,nan,nan,nan,nan,nan,0
466815141,466815018,0.92830974,0.9268563,0.9542777,0.9769719,nan,nan,nan,nan,nan,nan,nan,nan,0
466917608,466917491,0.92313546,0.9362022,0.97098583,0.9624476,nan,nan,nan,nan,nan,nan,nan,nan,0
467015112,467014991,0.9322719,0.9195786,0.97111666,0.9534992,nan,nan,nan,nan,nan,nan,nan,nan,0
467116359,467116241,0.91238534,0.9350263,0.96425134,0.9567513,nan,nan,nan,nan,nan,nan,nan,nan,0
467217607,467217490,0.9277697,0.9106042,0.9465455,0.96744,nan,nan,nan,nan,nan,nan,nan,nan,0
467316360,467316241,0.91898113,0.9195331,0.9543031,0.96359044,nan,nan,nan,nan,nan,nan,nan,nan,0
467417609,467417491,0.89246005,0.9484984,0.9798019,0.9431895,nan,nan,nan,nan,nan,nan,nan,nan,0
467516364,467516241,0.9047438,0.9304832,0.95967287,0.9622205,nan,nan,nan,nan,nan,nan,nan,nan,0
467617609,467617491,0.9246836,0.91396344,0.957683,0.97437686,nan,nan,nan,nan,nan,nan,nan,nan,0
467715112,467714991,0.9303174,0.90249157,0.9586296,0.9728194,nan,nan,nan,nan,nan,nan,nan,nan,0
467816359,467816241,0.89156526,0.94219846,0.9762387,0.9585358,nan,nan,nan,nan,nan,nan,nan,nan,0
467917609,467917491,0.8932406,0.9363794,0.97613764,0.9571519,nan,nan,nan,nan,nan,nan,nan,nan,0
468016359,468016240,0.91657233,0.9102353,0.95794594,0.9744687,nan,nan,nan,nan,nan,nan,nan,nan,0
468117609,468117491,0.9137213,0.9242908,0.96074355,0.98350555,nan,nan,nan,nan,nan,nan,nan,nan,0
468215112,468214991,0.923608,0.90358824,0.96459126,0.9665376,nan,nan,nan,nan,nan,nan,nan,nan,0
468317609,468317492,0.88979477,0.9448866,0.98747325,0.94789493,nan,nan,nan,nan,nan,nan,nan,nan,0
468415111,468414991,0.8918642,0.9426787,0.97295564,0.9590916,nan,nan,nan,nan,nan,nan,nan,nan,0
468516359,468516240,0.9321682,0.905979,0.94976884,0.98408073,nan,nan,nan,nan,nan,nan,nan,nan,0
468617610,468617491,0.91700333,0.927756,0.9677389,0.97053397,nan,nan,nan,nan,nan,nan,nan,nan,0
468716359,468716241,0.9118776,0.93496233,0.9692215,0.96980846,nan,nan,nan,nan,nan,nan,nan,nan,0
468817609,468817491,0.9018569,0.9414862,0.976605,0.9588525,nan,nan,nan,nan,nan,nan,nan,nan,0
468916360,468916241,0.9252866,0.9110703,0.95071024,0.9772032,nan,nan,nan,nan,nan,nan,nan,nan,0
469017609,469017491,0.9020032,0.9307329,0.9613986,0.96023285,nan,nan,nan,nan,nan,nan,nan,nan,0
469115111,469114991,0.9023512,0.92550737,0.953207,0.9586619,nan,nan,nan,nan,nan,nan,nan,nan,0
469216359,469216241,0.8919887,0.9386322,0.96716183,0.9418625,nan,nan,nan,nan,nan,nan,nan,nan,0
469317609,469317491,0.9229,0.907021,0.94331497,0.9601665,nan,nan,nan,nan,nan,nan,nan,nan,0
469416360,469416241,0.93846375,0.8931436,0.9394569,0.964618,nan,nan,nan,nan,nan,nan,nan,nan,0
469517609,469517491,0.898035,0.94174916,0.95778406,0.9541708,nan,nan,nan,nan,nan,nan,nan,nan,0
469616359,469616241,0.8966084,0.9433083,0.9649104,0.9472655,nan,nan,nan,nan,nan,nan,nan,nan,0
469717611,469717492,0.9218693,0.93034625,0.9656567,0.9598797,nan,nan,nan,nan,nan,nan,nan,nan,0
469815112,469814991,0.92242086,0.93242514,0.9764865,0.953551,nan,nan,nan,nan,nan,nan,nan,nan,0
469916359,469916241,0.94423777,0.9129564,0.9552499,0.979983,nan,nan,nan,nan,nan,nan,nan,nan,0
470017608,470017491,0.89567614,0.9631543,0.98901683,0.9487602,nan,nan,nan,nan,nan,nan,nan,nan,0
470116359,470116241,0.9145082,0.93829405,0.9673284,0.9654583,nan,nan,nan,nan,nan,nan,nan,nan,0
470217610,470217491,0.9243118,0.92037404,0.9633047,0.96264154,nan,nan,nan,nan,nan,nan,nan,nan,0
470315111,470314991,0.9128985,0.9329781,0.98115414,0.94799227,nan,nan,nan,nan,nan,nan,nan,nan,0
470417610,470417492,0.8950032,0.95543414,0.9821465,0.95404255,nan,nan,nan,nan,nan,nan,nan,nan,0
470515112,470514991,0.9085236,0.9473651,0.9806061,0.9612318,nan,nan,nan,nan,nan,nan,nan,nan,0
470616359,470616241,0.93707377,0.9193999,0.9564209,0.9868219,nan,nan,nan,nan,nan,nan,nan,nan,0
470717611,470717492,0.89604986,0.9591054,0.99149024,0.95080245,nan,nan,nan,nan,nan,nan,nan,nan,0
470816359,470816241,0.9184953,0.93727434,0.97622836,0.9661156,nan,nan,nan,nan,nan,nan,nan,nan,0
470917608,470917491,0.9390533,0.9190959,0.9722752,0.97183484,nan,nan,nan,nan,nan,nan,nan,nan,0
471015113,471014991,0.9302816,0.93044984,0.9752557,0.97106266,nan,nan,nan,nan,nan,nan,nan,nan,0
471117608,471117490,0.914653,0.9433711,0.979178,0.965806,nan,nan,nan,nan,nan,nan,nan,nan,0
471215109,471214990,0.9220122,0.93353784,0.9746276,0.96856797,nan,nan,nan,nan,nan,nan,nan,nan,0
471316361,471316241,0.936504,0.91504407,0.95355713,0.9841986,nan,nan,nan,nan,nan,nan,nan,nan,0
471417609,471417490,0.9103914,0.9450279,0.98522866,0.95274377,nan,nan,nan,nan,nan,nan,nan,nan,0
471516361,471516242,0.90596944,0.95126504,0.962917,0.971593,nan,nan,nan,nan,nan,nan,nan,nan,0
471617609,471617491,0.9351522,0.9164041,0.9578348,0.9663703,nan,nan,nan,nan,nan,nan,nan,nan,0
471716362,471716242,0.9381388,0.9084466,0.94854313,0.9660941,nan,nan,nan,nan,nan,nan,nan,nan,0
471817610,471817492,0.91497684,0.9454992,0.96348023,0.9617574,nan,nan,nan,nan,nan,nan,nan,nan,0
471915114,471914991,0.90605533,0.9554611,0.97594154,0.94606835,nan,nan,nan,nan,nan,nan,nan,nan,0
472016360,472016241,0.9261897,0.9345251,0.94587934,0.970911,nan,nan,nan,nan,nan,nan,nan,nan,0
472117608,472117490,0.94299775,0.9163808,0.94803774,0.9661466,nan,nan,nan,nan,nan,nan,nan,nan,0
472216360,472216241,0.92438644,0.9264737,0.94921356,0.95597357,nan,nan,nan,nan,nan,nan,nan,nan,0
472317609,472317490,0.9179681,0.935242,0.95255154,0.9530553,nan,nan,nan,nan,nan,nan,nan,nan,0
472415115,472414991,0.91521823,0.9435388,0.9574942,0.9529763,nan,nan,nan,nan,nan,nan,nan,nan,0
472517617,472517491,0.94010836,0.9248646,0.93626136,0.98013157,nan,nan,nan,nan,nan,nan,nan,nan,0
472615112,472614990,0.9291034,0.9358425,0.9459074,0.97019553,nan,nan,nan,nan,nan,nan,nan,nan,0
472716360,472716241,0.9273776,0.93646884,0.94998544,0.9648239,nan,nan,nan,nan,nan,nan,nan,nan,0
472817609,472817491,0.9260919,0.9353814,0.94255847,0.9699729,nan,nan,nan,nan,nan,nan,nan,nan,0
472916361,472916241,0.93925387,0.91682726,0.935601,0.97215116,nan,nan,nan,nan,nan,nan,nan,nan,0
473017609,473017491,0.9130824,0.9393715,0.9372068,0.9692268,nan,nan,nan,nan,nan,nan,nan,nan,0
473115122,473114991,0.9015445,0.9467582,0.9564287,0.9474496,nan,nan,nan,nan,nan,nan,nan,nan,0
473217609,473217491,0.9106656,0.93771464,0.9342574,0.970135,nan,nan,nan,nan,nan,nan,nan,nan,0
473315114,473314991,0.921798,0.9383887,0.93937516,0.9772371,nan,nan,nan,nan,nan,nan,nan,nan,0
473416362,473416241,0.9464777,0.91029507,0.92398846,0.98973966,nan,nan,nan,nan,nan,nan,nan,nan,0
473517609,473517491,0.90659,0.9475819,0.9590654,0.9532303,nan,nan,nan,nan,nan,nan,nan,nan,0
473616362,473616240,0.91815776,0.94060713,0.95025,0.96860474,nan,nan,nan,nan,nan,nan,nan,nan,0
473717610,473717491,0.9308315,0.92801577,0.94540185,0.97471064,nan,nan,nan,nan,nan,nan,nan,nan,0
473815113,473814991,0.9563337,0.90538496,0.9243252,0.99783945,nan,nan,nan,nan,nan,nan,nan,nan,0
473917620,473917491,0.9000728,0.95726895,0.9582938,0.957971,nan,nan,nan,nan,nan,nan,nan,nan,0
474015114,474014991,0.90693164,0.9450488,0.9440079,0.9652693,nan,nan,nan,nan,nan,nan,nan,nan,0
474116362,474116241,0.9416959,0.91605735,0.92996603,0.9834497,nan,nan,nan,nan,nan,nan,nan,nan,0
474217609,474217491,0.9255424,0.92453414,0.9230468,0.98075855,nan,nan,nan,nan,nan,nan,nan,nan,0
474316361,474316241,0.90336144,0.9583398,0.9537646,0.96059805,nan,nan,nan,nan,nan,nan,nan,nan,0
474417610,474417491,0.9297833,0.93551165,0.9360105,0.98035634,nan,nan,nan,nan,nan,nan,nan,nan,0
474515121,474514991,0.94164824,0.92541564,0.93020916,0.98651206,nan,nan,nan,nan,nan,nan,nan,nan,0
474617611,474617491,0.9258992,0.94901556,0.9306408,0.9937155,nan,nan,nan,nan,nan,nan,nan,nan,0
474715114,474714991,0.9099467,0.95680785,0.9553441,0.96070516,nan,nan,nan,nan,nan,nan,nan,nan,0
474816362,474816241,0.9421631,0.9272574,0.93465006,0.98388064,nan,nan,nan,nan,nan,nan,nan,nan,0
474917610,474917491,0.9329794,0.9401155,0.934702,0.9883235,nan,nan,nan,nan,nan,nan,nan,nan,0
475016362,475016241,0.9223087,0.94409573,0.9424245,0.97537583,nan,nan,nan,nan,nan,nan,nan,nan,0
475117610,475117492,0.92332757,0.95015955,0.9530509,0.9742177,nan,nan,nan,nan,nan,nan,nan,nan,0
475215117,475214991,0.95626175,0.9087808,0.92074686,0.99982697,nan,nan,nan,nan,nan,nan,nan,nan,0
475317616,475317491,0.9053812,0.9598919,0.95475656,0.96859294,nan,nan,nan,nan,nan,nan,nan,nan,0
475415113,475414991,0.91438913,0.9484968,0.94729066,0.97488403,nan,nan,nan,nan,nan,nan,nan,nan,0
475516365,475516241,0.9411414,0.9317108,0.93930155,0.9937933,nan,nan,nan,nan,nan,nan,nan,nan,0
475617608,475617491,0.91680264,0.952669,0.9518713,0.97688603,nan,nan,nan,nan,nan,nan,nan,nan,0
475716363,475716241,0.90176255,0.96870726,0.97044414,0.9585734,nan,nan,nan,nan,nan,nan,nan,nan,0
475817611,475817492,0.947303,0.922234,0.93670917,0.9918374,nan,nan,nan,nan,nan,nan,nan,nan,0
475916363,475916241,0.9214566,0.9411503,0.95374936,0.9693076,nan,nan,nan,nan,nan,nan,nan,nan,0
476017609,476017491,0.9087164,0.9613083,0.9549033,0.97831327,nan,nan,nan,nan,nan,nan,nan,nan,0
476115116,476114991,0.92336464,0.9400737,0.94965065,0.9787103,nan,nan,nan,nan,nan,nan,nan,nan,0
476216361,476216241,0.9348952,0.92272156,0.9323397,0.99269325,nan,nan,nan,nan,nan,nan,nan,nan,0
476317609,476317491,0.9085395,0.9474473,0.95545185,0.9703505,nan,nan,nan,nan,nan,nan,nan,nan,0
476416362,476416241,0.9138182,0.94541556,0.94328487,0.9904042,nan,nan,nan,nan,nan,nan,nan,nan,0
476517609,476517491,0.9448263,0.9073115,0.9369608,0.9949965,nan,nan,nan,nan,nan,nan,nan,nan,0
476615114,476614991,0.9362783,0.91956097,0.9478103,0.99066895,nan,nan,nan,nan,nan,nan,nan,nan,0
476717617,476717491,0.91366845,0.94435275,0.955935,0.9856695,nan,nan,nan,nan,nan,nan,nan,nan,0
476815114,476814991,0.9091022,0.9499451,0.9621083,0.98047346,nan,nan,nan,nan,nan,nan,nan,nan,0
476916359,476916241,0.94657105,0.9093974,0.9394674,0.9992781,nan,nan,nan,nan,nan,nan,nan,nan,0
477017608,477017491,0.94226146,0.91381216,0.95354056,0.985641,nan,nan,nan,nan,nan,nan,nan,nan,0
477116359,477116241,0.9347617,0.9124426,0.95496476,0.9773407,nan,nan,nan,nan,nan,nan,nan,nan,0
477217608,477217490,0.90953696,0.9273826,0.9683923,0.9553955,nan,nan,nan,nan,nan,nan,nan,nan,0
477315118,477314991,0.9144913,0.9224194,0.9528754,0.9730685,nan,nan,nan,nan,nan,nan,nan,nan,0
477417607,477417490,0.94208443,0.8992088,0.94590336,0.98568183,nan,nan,nan,nan,nan,nan,nan,nan,0
477515115,477514991,0.94406027,0.89335686,0.92749447,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
477616360,477616241,0.95187026,0.89543205,0.9379291,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
477717608,477717490,0.9236129,0.9292936,0.9716965,0.9714312,nan,nan,nan,nan,nan,nan,nan,nan,0
477816364,477816244,0.91875374,0.9373671,0.97898006,0.9672322,nan,nan,nan,nan,nan,nan,nan,nan,0
477917608,477917491,0.93625057,0.9214574,0.9624922,0.9854138,nan,nan,nan,nan,nan,nan,nan,nan,0
478015114,478014991,0.9362013,0.91903883,0.9545194,0.9913248,nan,nan,nan,nan,nan,nan,nan,nan,0
478117617,478117490,0.9442252,0.9121666,0.94792736,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
478215115,478214991,0.95928794,0.8975438,0.95306706,0.9985043,nan,nan,nan,nan,nan,nan,nan,nan,0
478316362,478316241,0.906697,0.94418734,0.98440576,0.96649945,nan,nan,nan,nan,nan,nan,nan,nan,0
478417612,478417494,0.91362476,0.9364861,0.9624231,0.9913045,nan,nan,nan,nan,nan,nan,nan,nan,0
478516363,478516241,0.934177,0.91360885,0.9649353,0.99185264,nan,nan,nan,nan,nan,nan,nan,nan,0
478617609,478617491,0.9351845,0.89936614,0.9505849,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
478715118,478714991,0.9322961,0.8918539,0.9504739,0.9953511,nan,nan,nan,nan,nan,nan,nan,nan,0
478817610,478817491,0.8888113,0.9458286,0.9864857,0.97440636,nan,nan,nan,nan,nan,nan,nan,nan,0
478915114,478914991,0.8965561,0.9302657,0.9775117,0.97918266,nan,nan,nan,nan,nan,nan,nan,nan,0
479016362,479016241,0.8902497,0.93998927,0.988442,0.9744919,nan,nan,nan,nan,nan,nan,nan,nan,0
479117609,479117491,0.92055845,0.87913644,0.93606746,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
479216362,479216241,0.9160318,0.8987387,0.95501477,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
479317609,479317491,0.90598273,0.9247705,0.98056453,0.9959857,nan,nan,nan,nan,nan,nan,nan,nan,0
479415114,479414991,0.89640266,0.9343427,0.99891424,0.9826704,nan,nan,nan,nan,nan,nan,nan,nan,0
479517617,479517491,0.88842934,0.9412062,0.99201727,0.99375427,nan,nan,nan,nan,nan,nan,nan,nan,0
479615113,479614991,0.8973445,0.90793806,0.9656516,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
479716361,479716241,0.9098656,0.89503694,0.9671471,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
479817609,479817491,0.9040135,0.89130247,0.95758694,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
479916364,479916241,0.89886945,0.91831416,0.9914007,0.9867691,nan,nan,nan,nan,nan,nan,nan,nan,0
480017610,480017491,0.8779669,0.9368804,1.0,0.974905,nan,nan,nan,nan,nan,nan,nan,nan,0
480116362,480116241,0.8829389,0.9313207,0.985191,0.9883778,nan,nan,nan,nan,nan,nan,nan,nan,0
480217609,480217491,0.8931434,0.9252248,0.98301196,0.9933195,nan,nan,nan,nan,nan,nan,nan,nan,0
480315114,480314991,0.90435016,0.9103864,0.9786851,0.9922592,nan,nan,nan,nan,nan,nan,nan,nan,0
480416361,480416241,0.9133402,0.890135,0.95724195,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
480517608,480517491,0.9033487,0.89328146,0.9526577,0.99577427,nan,nan,nan,nan,nan,nan,nan,nan,0
480616362,480616241,0.9270799,0.86784005,0.94336545,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
480717610,480717491,0.8851171,0.9115879,0.9597978,0.97979933,nan,nan,nan,nan,nan,nan,nan,nan,0
480815115,480814991,0.88128096,0.9177193,0.9787706,0.95883405,nan,nan,nan,nan,nan,nan,nan,nan,0
480917616,480917491,0.8766745,0.93055266,0.97733325,0.9628628,nan,nan,nan,nan,nan,nan,nan,nan,0
481015117,481014991,0.8653826,0.94929105,0.98780745,0.95271355,nan,nan,nan,nan,nan,nan,nan,nan,0
481116363,481116241,0.89774734,0.925528,0.96394414,0.97913915,nan,nan,nan,nan,nan,nan,nan,nan,0
481217610,481217491,0.92375195,0.9029291,0.952806,0.9903494,nan,nan,nan,nan,nan,nan,nan,nan,0
481316361,481316241,0.9208094,0.9120252,0.956881,0.9907822,nan,nan,nan,nan,nan,nan,nan,nan,0
481417609,481417491,0.9009895,0.9402335,0.9874032,0.964462,nan,nan,nan,nan,nan,nan,nan,nan,0
481516361,481516241,0.890983,0.9549191,0.9840529,0.97153634,nan,nan,nan,nan,nan,nan,nan,nan,0
481617612,481617491,0.9317572,0.916608,0.9590577,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
481715111,481714991,0.93426746,0.91400903,0.9592856,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
481816360,481816241,0.93048,0.9248867,0.9754965,0.9908746,nan,nan,nan,nan,nan,nan,nan,nan,0
481917609,481917491,0.90037537,0.9573637,0.9939944,0.9752793,nan,nan,nan,nan,nan,nan,nan,nan,0
482016362,482016242,0.9306325,0.9278312,0.9737132,0.99804455,nan,nan,nan,nan,nan,nan,nan,nan,0
482117610,482117491,0.9288808,0.9263623,0.9775369,0.99456656,nan,nan,nan,nan,nan,nan,nan,nan,0
482215111,482214991,0.9400771,0.9147839,0.97562355,0.999584,nan,nan,nan,nan,nan,nan,nan,nan,0
482317608,482317491,0.883361,0.94586957,1.0,0.9528768,nan,nan,nan,nan,nan,nan,nan,nan,0
482415116,482414991,0.9065202,0.94973177,0.99652547,0.98433787,nan,nan,nan,nan,nan,nan,nan,nan,0
482516360,482516241,0.93498755,0.90935665,0.9839456,0.9855802,nan,nan,nan,nan,nan,nan,nan,nan,0
482617615,482617493,0.91380227,0.92444754,0.9812864,0.9815898,nan,nan,nan,nan,nan,nan,nan,nan,0
482716359,482716241,0.8999098,0.937822,0.9809184,0.9787518,nan,nan,nan,nan,nan,nan,nan,nan,0
482817610,482817491,0.9058233,0.93430024,0.9842197,0.97507596,nan,nan,nan,nan,nan,nan,nan,nan,0
482915121,482914991,0.9247361,0.9091951,0.9758365,0.9733875,nan,nan,nan,nan,nan,nan,nan,nan,0
483017610,483017492,0.91109437,0.91909254,0.9620179,0.97901285,nan,nan,nan,nan,nan,nan,nan,nan,0
483115116,483114991,0.9319886,0.8918425,0.9550768,0.9741827,nan,nan,nan,nan,nan,nan,nan,nan,0
483216360,483216241,0.89651406,0.92813313,0.9655919,0.95897436,nan,nan,nan,nan,nan,nan,nan,nan,0
483317610,483317491,0.906645,0.91756576,0.97445476,0.9475827,nan,nan,nan,nan,nan,nan,nan,nan,0
483416360,483416241,0.9042388,0.92704,0.95298076,0.97609115,nan,nan,nan,nan,nan,nan,nan,nan,0
483517610,483517491,0.92367846,0.9063302,0.94826794,0.98067486,nan,nan,nan,nan,nan,nan,nan,nan,0
483615115,483614993,0.93646604,0.8901021,0.9367711,0.98986727,nan,nan,nan,nan,nan,nan,nan,nan,0
483717621,483717495,0.89936495,0.9319562,0.9655351,0.967076,nan,nan,nan,nan,nan,nan,nan,nan,0
483815111,483814992,0.91228473,0.9189707,0.96374536,0.9674325,nan,nan,nan,nan,nan,nan,nan,nan,0
483916361,483916241,0.90601784,0.9242206,0.9726021,0.95670974,nan,nan,nan,nan,nan,nan,nan,nan,0
484017609,484017491,0.92787063,0.9027482,0.94422436,0.9855814,nan,nan,nan,nan,nan,nan,nan,nan,0
484116362,484116241,0.9161015,0.9274536,0.9560778,0.98598444,nan,nan,nan,nan,nan,nan,nan,nan,0
484217610,484217491,0.94641024,0.9032888,0.9557223,0.9903241,nan,nan,nan,nan,nan,nan,nan,nan,0
484316362,484316241,0.90896666,0.9409104,0.9642062,0.9809424,nan,nan,nan,nan,nan,nan,nan,nan,0
484417610,484417491,0.9145128,0.9339595,0.9675416,0.97626686,nan,nan,nan,nan,nan,nan,nan,nan,0
484515111,484514991,0.90738475,0.9452131,0.97389597,0.9723107,nan,nan,nan,nan,nan,nan,nan,nan,0
484616361,484616241,0.9370447,0.9066841,0.94758034,0.98944616,nan,nan,nan,nan,nan,nan,nan,nan,0
484717609,484717491,0.92556936,0.9128826,0.9517633,0.98287797,nan,nan,nan,nan,nan,nan,nan,nan,0
484816362,484816241,0.9154272,0.91448593,0.9475253,0.98038,nan,nan,nan,nan,nan,nan,nan,nan,0
484917610,484917491,0.8972056,0.93491197,0.96811914,0.96404123,nan,nan,nan,nan,nan,nan,nan,nan,0
485015109,485014991,0.89214784,0.93510073,0.97391784,0.9571556,nan,nan,nan,nan,nan,nan,nan,nan,0
485117617,485117491,0.9203009,0.9115526,0.9669347,0.97266996,nan,nan,nan,nan,nan,nan,nan,nan,0
485215112,485214991,0.9263274,0.8988119,0.9609567,0.9765192,nan,nan,nan,nan,nan,nan,nan,nan,0
485316361,485316243,0.9304264,0.8985471,0.94605213,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
485417610,485417491,0.9241235,0.9035876,0.9474347,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
485516359,485516241,0.9077491,0.92193574,0.96568584,0.98634946,nan,nan,nan,nan,nan,nan,nan,nan,0
485617609,485617491,0.89982647,0.931205,0.9787182,0.9770713,nan,nan,nan,nan,nan,nan,nan,nan,0
485715118,485714991,0.8998823,0.94483626,0.9894339,0.9811301,nan,nan,nan,nan,nan,nan,nan,nan,0
485817609,485817491,0.91190976,0.937666,0.9847592,0.9919647,nan,nan,nan,nan,nan,nan,nan,nan,0
485915112,485914991,0.91412324,0.93774754,0.991903,0.9884806,nan,nan,nan,nan,nan,nan,nan,nan,0
486016359,486016241,0.92410564,0.8799435,0.93379325,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
486117615,486117492,0.9327168,0.8936694,0.9554363,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
486216361,486216241,0.9187986,0.9284639,0.97606146,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
486317610,486317492,0.92583805,0.9418487,0.9959777,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
486416360,486416241,0.91884905,0.94604474,1.0,0.9929032,nan,nan,nan,nan,nan,nan,nan,nan,0
486517617,486517491,0.92963946,0.93308496,0.9896859,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
486615112,486614991,0.94297963,0.9090994,0.97852725,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
486716359,486716241,0.9333273,0.89441514,0.9533671,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
486817610,486817491,0.9298602,0.89941055,0.9536912,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
486916359,486916241,0.92619604,0.93906456,1.0,0.98981047,nan,nan,nan,nan,nan,nan,nan,nan,0
487017609,487017491,0.92586845,0.9375331,0.9870976,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
487115118,487114991,0.9164567,0.9478924,1.0,0.9876754,nan,nan,nan,nan,nan,nan,nan,nan,0
487217612,487217491,0.9479625,0.9110629,0.9843834,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
487315112,487314991,0.9372749,0.9066798,0.9719904,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
487416359,487416241,0.9467142,0.902715,0.97976416,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
487517612,487517492,0.9119984,0.8823681,0.9283553,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
487616360,487616241,0.9286361,0.9142572,0.98878866,0.9915276,nan,nan,nan,nan,nan,nan,nan,nan,0
487717610,487717491,0.9137716,0.9233823,0.99570686,0.98216003,nan,nan,nan,nan,nan,nan,nan,nan,0
487815112,487814991,0.89923227,0.9165193,1.0,0.96142864,nan,nan,nan,nan,nan,nan,nan,nan,0
487917616,487917491,0.9044558,0.92894566,1.0,0.98383427,nan,nan,nan,nan,nan,nan,nan,nan,0
488015111,488014991,0.90425956,0.92738605,0.99936193,0.9861743,nan,nan,nan,nan,nan,nan,nan,nan,0
488116360,488116241,0.9085718,0.9282829,0.994416,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
488217609,488217491,0.9100137,0.8742406,0.94620144,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
488316361,488316241,0.9132035,0.8577899,0.9358007,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
488417610,488417491,0.9125042,0.8964733,0.97577536,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
488516362,488516241,0.9289617,0.8629649,0.95934343,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
488617609,488617491,0.89539695,0.92729485,0.99672204,0.99288136,nan,nan,nan,nan,nan,nan,nan,nan,0
488715111,488714991,0.91604817,0.87471664,0.9565301,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
488816360,488816241,0.8717475,0.9380549,0.99749446,0.9757854,nan,nan,nan,nan,nan,nan,nan,nan,0
488917608,488917491,0.88596606,0.9260694,0.98608404,0.9861322,nan,nan,nan,nan,nan,nan,nan,nan,0
489016359,489016241,0.8755317,0.9350587,0.99651414,0.9728387,nan,nan,nan,nan,nan,nan,nan,nan,0
489117609,489117491,0.88869834,0.9164512,0.98006237,0.983535,nan,nan,nan,nan,nan,nan,nan,nan,0
489215112,489214991,0.89568067,0.90500164,0.9683673,0.99078166,nan,nan,nan,nan,nan,nan,nan,nan,0
489317617,489317491,0.90411675,0.8911557,0.95882094,0.9961183,nan,nan,nan,nan,nan,nan,nan,nan,0
489415112,489414991,0.9029031,0.8890328,0.9585222,0.9927559,nan,nan,nan,nan,nan,nan,nan,nan,0
489516360,489516241,0.91188264,0.88431954,0.9614846,0.99289805,nan,nan,nan,nan,nan,nan,nan,nan,0
489617610,489617491,0.90897465,0.8810513,0.94710517,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
489716359,489716241,0.8949942,0.90830046,0.9745035,0.9863761,nan,nan,nan,nan,nan,nan,nan,nan,0
489817608,489817491,0.8900721,0.9112724,0.96732485,0.99056625,nan,nan,nan,nan,nan,nan,nan,nan,0
489915120,489914991,0.8869535,0.9266815,0.9873365,0.9798553,nan,nan,nan,nan,nan,nan,nan,nan,0
490017609,490017491,0.8880714,0.93963504,0.9943586,0.98415905,nan,nan,nan,nan,nan,nan,nan,nan,0
490115113,490114991,0.8690226,0.94701475,1.0,0.9649614,nan,nan,nan,nan,nan,nan,nan,nan,0
490216359,490216241,0.91552764,0.91908103,0.98805135,0.9952623,nan,nan,nan,nan,nan,nan,nan,nan,0
490317609,490317491,0.9256523,0.8916157,0.9663054,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
490416358,490416240,0.9109714,0.902035,0.96324664,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
490517611,490517492,0.89549613,0.92580175,0.9729443,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
490615112,490614991,0.88553846,0.94551706,0.9870865,0.9968328,nan,nan,nan,nan,nan,nan,nan,nan,0
490717615,490717491,0.8961426,0.93368006,0.98538077,0.9978423,nan,nan,nan,nan,nan,nan,nan,nan,0
